label4,realdata,WT1,WT2,WT3,KO1,KO2,KO3,realcv,cvKO,cvWT,Max CV,Min CV,1/Max CV,1/Min CV
YOR132W_mRNA,0.053723665,8426.898974,8200.627995,8186.926875,8867.797299,8463.365088,8424.762849,0.028584035,0.016292965,0.028584035,0.028584035,0.016292965,34.98456424,61.37618175
YOR133W_mRNA,-0.094536783,469810.3918,447869.5024,406847.2956,407931.073,420858.8351,411726.3784,0.072387658,0.072387658,0.016069831,0.072387658,0.016069831,13.8145097,62.22840884
YOR134W_mRNA,0.296576995,710.2529918,782.4224519,944.7244849,1157.705766,1034.990574,800.9835893,0.18161404,0.147807107,0.18161404,0.18161404,0.147807107,5.50618224,6.76557455
YOR136W_mRNA,0.036403233,28873.40021,24355.40658,25878.66614,27784.93839,28167.77053,25176.26373,0.087169534,0.087169534,0.060197703,0.087169534,0.060197703,11.47189796,16.61192964
YOR137C_mRNA,0.099186651,3182.463814,3196.563522,3204.250511,3491.236253,3512.402714,3261.675002,0.040637085,0.003459001,0.040637085,0.040637085,0.003459001,24.60806402,289.1008047
YOR138C_mRNA,0.025993791,5414.332317,5754.960745,5660.122975,5805.694156,5393.150511,5936.54392,0.049652483,0.031338082,0.049652483,0.049652483,0.031338082,20.1399796,31.91005779
YOR139C_mRNA,0.254504807,5.801366327,14.33008154,9.251926403,20.02621177,9.65476282,5.371222728,0.644920955,0.438019467,0.644920955,0.644920955,0.438019467,1.550577621,2.283003553
YOR140W_mRNA,0.02423013,2318.888998,2628.136954,2689.226608,2766.478112,2331.625221,2667.483487,0.088051789,0.078000212,0.088051789,0.088051789,0.078000212,11.35695273,12.82047799
YOR141C_mRNA,0.05959131,8266.947017,8217.824092,8203.374744,8904.988836,8363.921031,8460.3472,0.033651041,0.004049498,0.033651041,0.033651041,0.004049498,29.71676266,246.9442031
YOR142W_mRNA,-0.012501747,10441.63062,11029.38609,10247.02249,10081.76718,10754.44031,10608.16489,0.038525016,0.038525016,0.033753354,0.038525016,0.033753354,25.95715961,29.62668511
YOR142W-A,-0.401824535,20.71916546,23.88346923,24.67180374,16.21169525,24.13690705,12.08525114,0.350429999,0.090594212,0.350429999,0.350429999,0.090594212,2.853636966,11.03823276
YOR142W-B,0.012396812,134461.5824,129966.1968,131374.2709,134955.6875,133787.0139,130475.0569,0.017465514,0.017428193,0.017465514,0.017465514,0.017428193,57.25568632,57.37829439
YOR143C_mRNA,0.105569462,1533.218244,1527.586692,1688.990564,1726.068729,1678.963254,1705.363216,0.057857754,0.057857754,0.013860004,0.057857754,0.013860004,17.28376805,72.15004926
YOR144C_mRNA,0.12738477,1630.183938,1523.765337,1405.264821,1724.161471,1682.82516,1573.096857,0.074034884,0.074034884,0.047029306,0.074034884,0.047029306,13.50714617,21.26333743
YOR145C_mRNA,-0.082637304,6790.084903,6457.134741,6772.410127,6544.756734,6224.42559,6135.950564,0.034130777,0.028072721,0.034130777,0.034130777,0.028072721,29.29906908,35.62176934
YOR147W_mRNA,0.022322212,4268.97685,4696.445389,4851.093411,4818.688005,4431.536134,4781.731034,0.065470625,0.065470625,0.045678793,0.065470625,0.045678793,15.27402562,21.89199687
YOR148C_mRNA,0.023971845,1080.71167,1112.014327,1146.210882,1112.885197,1154.709633,1127.28537,0.029434752,0.029434752,0.018776071,0.029434752,0.018776071,33.97344796,53.2592778
YOR149C_mRNA,0.065111907,2469.724522,2675.903892,2612.127221,2709.260364,2666.645491,2739.994994,0.04082061,0.04082061,0.013615773,0.04082061,0.013615773,24.4974294,73.44423439
YOR150W_mRNA,-0.016350378,2775.539404,2872.703679,2842.397389,2661.578908,2835.60384,2897.774662,0.043752162,0.017565736,0.043752162,0.043752162,0.017565736,22.85601312,56.92901261
YOR151C_mRNA,-0.079991608,42124.54967,42181.07268,39485.1659,38173.77416,39771.82996,39168.29894,0.037331332,0.037331332,0.020671171,0.037331332,0.020671171,26.78715052,48.37655287
YOR152C_mRNA,-0.094580681,1059.163738,1143.540507,1413.488756,1188.221899,1074.575102,1123.928356,0.153546454,0.153546454,0.050479591,0.153546454,0.050479591,6.512687054,19.80998602
YOR153W_mRNA,-0.06685832,308604.5106,295959.174,309407.0347,289353.0122,299909.7594,283318.5709,0.028871878,0.02475945,0.028871878,0.028871878,0.02475945,34.63577902,40.38861898
YOR154W_mRNA,-0.028198665,2555.087484,2614.762211,2546.335744,2623.433742,2494.790713,2448.606161,0.035918674,0.014477736,0.035918674,0.035918674,0.014477736,27.84067153,69.07157306
YOR155C_mRNA,0.103796342,4467.880839,4362.07682,4589.983488,4558.347251,5174.952872,4687.734636,0.067640247,0.025495736,0.067640247,0.067640247,0.025495736,14.78409732,39.22224504
YOR156C_mRNA,0.117898027,2480.498488,2550.754514,2399.332914,2772.199887,2675.334777,2615.785469,0.03059366,0.03059366,0.029372117,0.03059366,0.029372117,32.68651124,34.04589516
YOR157C_mRNA,0.00857929,8978.028775,9304.044273,8649.523195,8623.668242,9406.635416,9061.924145,0.043453108,0.036454727,0.043453108,0.043453108,0.036454727,23.01331367,27.43128493
YOR158W_mRNA,0.081129019,4049.353697,3852.881256,4134.58311,4214.087135,4105.205151,4413.802277,0.036874942,0.036005863,0.036874942,0.036874942,0.036005863,27.11868667,27.77325465
YOR159C_mRNA,-0.039788615,1204.197896,1122.523054,1186.302563,1068.064628,1179.812017,1169.583749,0.054230434,0.036662285,0.054230434,0.054230434,0.036662285,18.43983029,27.27598684
YOR160W_mRNA,0.021769752,6716.324674,7106.765104,7020.156156,6931.930161,7189.901872,7038.315982,0.029512303,0.029512303,0.018380422,0.029512303,0.018380422,33.88417355,54.40571635
YOR161C_mRNA,0.074194367,6005.242915,6053.98178,7283.322063,6273.92606,6524.688714,7564.69581,0.1123285,0.1123285,0.100831324,0.1123285,0.100831324,8.902460216,9.917553033
YOR161C-C_mRNA,0.584552431,23.20546531,25.79414677,19.53184463,28.60887396,31.86071731,42.29837898,0.208786171,0.137751741,0.208786171,0.208786171,0.137751741,4.789589259,7.259436371
YOR161W-A_mRNA,0.562160235,18.2328656,16.24075908,6.167950935,18.11895351,25.10238333,16.78507103,0.477424976,0.477424976,0.223326788,0.477424976,0.223326788,2.094569934,4.47774318
YOR161W-B_mRNA,-0.096119903,43.92463076,33.43685692,67.84746029,35.28427789,65.65238718,34.91294773,0.389575057,0.364378585,0.389575057,0.389575057,0.364378585,2.566899449,2.744398387
YOR162C_mRNA,0.10002165,4970.113409,5003.109134,5231.450385,5614.014701,5469.423138,5212.771658,0.037409831,0.028080328,0.037409831,0.037409831,0.028080328,26.73094171,35.61211903
YOR163W_mRNA,0.091572636,2034.622048,2048.246321,2092.991351,2215.280474,2168.459729,2196.830096,0.014833279,0.014833279,0.010752048,0.014833279,0.010752048,67.41597903,93.00553729
YOR164C_mRNA,0.072249568,5601.633572,6221.166065,6198.79069,6065.08128,6435.864896,6446.138677,0.05849753,0.05849753,0.034374457,0.05849753,0.034374457,17.0947389,29.09136822
YOR165W_mRNA,-0.039815526,12867.43051,13471.23198,12100.49174,12232.20088,12594.6381,12565.97557,0.053616126,0.053616126,0.016165356,0.053616126,0.016165356,18.65110495,61.86068707
YOR166C_mRNA,0.057707922,2595.697048,2599.476791,2704.646485,2731.193834,2780.571692,2710.453269,0.023483985,0.023483985,0.013142687,0.023483985,0.013142687,42.58221103,76.08794323
YOR167C_mRNA,-0.140100849,21573.62384,19467.89344,19892.66976,18264.85877,18281.2934,18748.92434,0.054824568,0.054824568,0.014912032,0.054824568,0.014912032,18.23999764,67.05994224
YOR168W_mRNA,-0.040383143,45389.89015,44364.9771,41733.38402,43499.79286,42335.16949,42023.77522,0.043034281,0.043034281,0.018255119,0.043034281,0.018255119,23.2372884,54.77915475
YOR170W_mRNA,-0.403586567,29.00683164,20.06211415,104.8551659,20.02621177,93.65119936,2.685611364,1.245184604,0.908012477,1.245184604,1.245184604,0.908012477,0.803093772,1.101306453
YOR171C_mRNA,0.03983746,6253.872901,6414.144496,5995.248309,6309.210338,6312.283932,6564.305577,0.033975356,0.033975356,0.022891946,0.033975356,0.022891946,29.4330985,43.68348499
YOR172W_mRNA,-0.001139423,4749.661489,4656.321161,5124.539235,4875.905752,4707.662351,4935.482284,0.051164388,0.051164388,0.02441284,0.051164388,0.02441284,19.54484426,40.96205128
YOR173W_mRNA,0.219080789,3182.463814,2718.894137,3748.058185,3305.278572,3815.562267,4110.999596,0.16024519,0.16024519,0.108870841,0.16024519,0.108870841,6.240436919,9.185195855
YOR174W_mRNA,0.005206486,2203.690438,2327.205242,2123.831105,2345.927665,2064.188291,2268.6702,0.06539146,0.04619198,0.06539146,0.06539146,0.04619198,15.29251687,21.64877982
YOR175C_mRNA,-0.038573994,12902.23871,14021.50712,12991.76065,13165.8038,12963.45004,12733.15488,0.046747236,0.046747236,0.016710862,0.046747236,0.016710862,21.39163901,59.84131729
YOR176W_mRNA,0.037262172,9512.583244,9370.917987,9255.010378,9495.285268,9815.997359,9563.462068,0.017554108,0.013753489,0.017554108,0.017554108,0.013753489,56.96672224,72.70882252
YOR177C_mRNA,-0.286511447,245.314919,195.8444477,180.9265608,138.2762242,160.2690628,211.4918949,0.220970431,0.16253672,0.220970431,0.220970431,0.16253672,4.525492368,6.152455897
YOR178C_mRNA,0.256889203,6078.174378,4901.843225,8245.522409,6869.944268,7535.542381,8567.100251,0.26466979,0.26466979,0.111671629,0.26466979,0.111671629,3.778292942,8.954825929
YOR179C_mRNA,0.034924058,1305.307424,1173.156009,1365.17314,1361.782401,1295.66917,1280.365218,0.076685259,0.076685259,0.032965217,0.076685259,0.032965217,13.04031593,30.33500422
YOR180C_mRNA,0.094815725,454.9928734,540.7217433,712.398333,654.1895846,583.1476743,586.8060831,0.230205639,0.230205639,0.065787296,0.230205639,0.065787296,4.343942252,15.20050319
YOR181W_mRNA,0.021926552,4583.079399,4414.620452,4597.17943,4323.754485,4707.662351,4771.659991,0.05265055,0.022414712,0.05265055,0.05265055,0.022414712,18.99315378,44.61355524
YOR182C_mRNA,-0.0919335,19299.48824,15853.84687,17543.70844,16773.3828,16344.54798,16325.83148,0.098084768,0.098084768,0.015360719,0.098084768,0.015360719,10.19526289,65.10111981
YOR183W_mRNA,-0.482291808,459.9654731,7.642710153,131.5829533,411.9677851,11.58571538,5.371222728,1.629484438,1.170252345,1.629484438,1.629484438,1.170252345,0.61369104,0.854516553
YOR184W_mRNA,-0.063479049,18489.78325,21880.12383,17685.57131,18928.58464,17617.04572,19010.77144,0.115037539,0.115037539,0.042228602,0.115037539,0.042228602,8.692814585,23.68063241
YOR185C_mRNA,0.124880986,2773.053105,2886.078422,3208.362478,3137.439845,3166.762205,3365.071039,0.0764191,0.0764191,0.03841942,0.0764191,0.03841942,13.08573384,26.02850335
YOR186C-A_mRNA,0.520073622,53.86983018,23.88346923,57.56754206,80.1048471,58.8940532,55.05503296,0.409533932,0.409533932,0.208573994,0.409533932,0.208573994,2.441800108,4.794461573
YOR186W_mRNA,0.038280295,74.58899564,110.8192972,133.6389369,125.8790454,93.65119936,108.0958574,0.279999552,0.279999552,0.147815306,0.279999552,0.147815306,3.571434292,6.765199249
YOR187W_mRNA,0.011008864,22181.93854,22331.04373,21456.24532,21629.26235,22222.36758,22622.91873,0.022561778,0.02128258,0.022561778,0.022561778,0.02128258,44.32274813,46.98678549
YOR188W_mRNA,-0.026974032,4215.10702,4444.235954,3798.429784,4133.982288,4190.167064,3902.864715,0.078844859,0.078844859,0.037360418,0.078844859,0.037360418,12.68313514,26.76629551
YOR189W_mRNA,0.113901201,1498.410046,1527.586692,1330.221418,1666.943723,1510.970381,1536.1697,0.073364039,0.073364039,0.053285172,0.073364039,0.053285172,13.63065629,18.76694699
YOR190W_mRNA,-0.23753169,183.1574226,94.57853815,129.5269696,131.6008202,109.0988199,104.7388432,0.328656847,0.328656847,0.125196842,0.328656847,0.125196842,3.042687261,7.987421908
YOR191W_mRNA,0.023840723,12961.08114,12762.37062,12293.75421,13230.65058,12557.95,12862.06423,0.027038273,0.027038273,0.026146884,0.027038273,0.026146884,36.98461116,38.24547491
YOR192C_mRNA,-0.2219445,651.4105619,689.7545913,757.6299732,574.0847375,619.8357731,605.6053626,0.076886331,0.076886331,0.039033136,0.076886331,0.039033136,13.0062131,25.61925851
YOR192C-A,-0.194442208,18.2328656,21.97279169,24.67180374,20.97984091,20.27500192,15.44226534,0.159496161,0.149518557,0.159496161,0.159496161,0.149518557,6.269743387,6.688133042
YOR192C-B,0.064731685,57099.53369,50522.13547,56130.40949,59452.10098,57361.84234,54452.78462,0.065054158,0.065054158,0.043980674,0.065054158,0.043980674,15.37180755,22.73725961
YOR192C-C_mRNA,0.165293699,672.958494,633.389604,710.3423494,781.9758883,753.0715,726.457874,0.057244595,0.057244595,0.036834161,0.057244595,0.036834161,17.46889817,27.14871145
YOR193W_mRNA,0.109698045,1355.862187,1346.072326,1611.891178,1450.46991,1614.276344,1589.881928,0.104819257,0.104819257,0.056960958,0.104819257,0.056960958,9.540231702,17.55588462
YOR194C_mRNA,0.273191118,1678.252402,1910.677538,1807.209624,2282.988142,2244.732356,1993.395035,0.072374273,0.064738103,0.072374273,0.072374273,0.064738103,13.8170645,15.44685368
YOR195W_mRNA,-0.00237105,3013.395424,3347.507047,3238.174241,3084.990242,3219.863401,3278.460073,0.053238734,0.053238734,0.031056889,0.053238734,0.031056889,18.78331665,32.19897547
YOR196C_mRNA,0.00874185,3784.977145,4030.574267,3871.417204,4022.407679,4063.689671,3671.902138,0.054926026,0.031979164,0.054926026,0.054926026,0.031979164,18.20630533,31.27036116
YOR197W_mRNA,0.045079503,17429.79075,16951.53112,15766.31058,17670.74782,17302.30045,16766.27175,0.051233429,0.051233429,0.026371711,0.051233429,0.026371711,19.51850606,37.91942061
YOR198C_mRNA,0.022914109,39606.75668,40004.81096,36574.92105,40691.35507,39040.96442,38314.27453,0.04843749,0.04843749,0.030956027,0.04843749,0.030956027,20.64516555,32.30388699
YOR199W_mRNA,0.885304103,4.972599709,0.955338769,1.027991823,2.860887396,1.930952564,8.056834092,0.991390301,0.991390301,0.770796764,0.991390301,0.770796764,1.00868447,1.297358846
YOR200W_mRNA,-0.297985701,51.38353033,32.48151815,66.81946846,71.52218491,46.34286154,4.699819887,0.82603242,0.342399596,0.82603242,0.82603242,0.342399596,1.210606238,2.920564193
YOR201C_mRNA,-0.03317083,3505.682795,3730.597894,3445.828589,3684.822966,3273.930072,3480.552328,0.059040586,0.042167508,0.059040586,0.059040586,0.042167508,16.93750128,23.71494186
YOR202W_mRNA,-0.037972875,3387.169169,3442.085585,2683.058657,3325.304784,2911.876467,3028.026813,0.133488972,0.133488972,0.069040374,0.133488972,0.069040374,7.491255517,14.48427834
YOR203W_mRNA,0.003939301,159.9519573,210.1745292,184.0105362,181.1895351,206.6119244,167.8507103,0.135987882,0.135987882,0.106318417,0.135987882,0.106318417,7.353596386,9.405708129
YOR204W_mRNA,-0.050819882,87260.83723,79665.69996,78758.56549,80155.38944,79690.41232,77335.53624,0.057012061,0.057012061,0.019122065,0.057012061,0.019122065,17.54014827,52.29560705
YOR205C_mRNA,-0.018348207,2104.238444,2239.314075,2222.51832,2366.907506,2005.294238,2110.890532,0.086045866,0.033635637,0.086045866,0.086045866,0.033635637,11.62170881,29.73037186
YOR206W_mRNA,-0.097826125,16920.09928,16825.4264,15876.30571,16236.4896,15472.7229,14659.40963,0.051026081,0.03489889,0.051026081,0.051026081,0.03489889,19.59782096,28.65420657
YOR207C_mRNA,-0.079686673,19429.6046,18717.9525,18255.07878,18265.8124,17760.90168,17345.02099,0.031468625,0.031468625,0.025918915,0.031468625,0.025918915,31.77768347,38.58186128
YOR208W_mRNA,0.066166306,5783.133462,5234.301116,6179.258845,6199.542988,5996.573188,5807.634575,0.082782929,0.082782929,0.032659205,0.082782929,0.032659205,12.07978512,30.61923856
YOR209C_mRNA,0.006203043,16921.75681,17165.527,15950.32112,17024.18727,16935.41946,16293.60415,0.038544343,0.038544343,0.023798821,0.038544343,0.023798821,25.94414466,42.01888833
YOR210W_mRNA,-0.047517933,1834.889293,1697.636993,1680.76663,1811.895351,1619.103725,1613.381027,0.067201438,0.048645611,0.067201438,0.067201438,0.048645611,14.88063402,20.5568391
YOR211C_mRNA,-0.055434515,6166.023639,6897.545913,6773.438119,6354.030907,6297.801788,6437.41044,0.059202575,0.059202575,0.011039142,0.059202575,0.011039142,16.89115721,90.58675105
YOR212W_mRNA,-0.012443526,8434.357873,8828.285566,8281.502122,8266.057317,8602.393673,8456.318783,0.033132044,0.033132044,0.019978611,0.033132044,0.019978611,30.1822608,50.05353032
YOR213C_mRNA,0.012759642,1629.355171,1861.955261,1769.173927,1857.669549,1707.927543,1741.61897,0.066775242,0.066775242,0.04440475,0.066775242,0.04440475,14.97561033,22.52011326
YOR214C_mRNA,0.782308024,6.630132946,8.598048923,6.167950935,7.629033057,16.41309679,12.75665398,0.359727961,0.18093794,0.359727961,0.359727961,0.18093794,2.779878431,5.526756864
YOR215C_mRNA,0.076965734,3670.607352,3756.39204,4018.420034,4123.492367,3962.314661,3986.79007,0.047493862,0.047493862,0.021583671,0.047493862,0.021583671,21.05535223,46.3313223
YOR216C_mRNA,-0.00273629,5463.229547,5672.801611,5261.262148,5531.048966,5541.833859,5293.339999,0.03764916,0.03764916,0.025746604,0.03764916,0.025746604,26.56101734,38.8400743
YOR217W_mRNA,-0.030082886,7926.323936,8103.18344,7696.574775,7881.744777,7612.780484,7741.94616,0.025778824,0.025778824,0.01736716,0.025778824,0.01736716,38.79152968,57.57993872
YOR218C_mRNA,-0.573001809,6.630132946,3.821355077,5.139959113,0.953629132,4.82738141,4.699819887,0.629896431,0.270390937,0.629896431,0.629896431,0.270390937,1.587562576,3.698348803
YOR219C_mRNA,0.033879071,11206.58221,11414.38761,11564.908,12639.40052,10914.70937,11444.06143,0.075733945,0.015789366,0.075733945,0.075733945,0.015789366,13.20411873,63.33376413
YOR220W_mRNA,0.105152711,9239.09026,8417.489895,9202.582795,10115.1442,9739.724733,9035.068032,0.056940695,0.051845039,0.056940695,0.056940695,0.051845039,17.56213199,19.28824854
YOR221C_mRNA,0.096339506,3335.785638,3372.345855,3448.912565,3479.792703,3621.501534,3757.170298,0.038320268,0.017051346,0.038320268,0.038320268,0.017051346,26.09585079,58.64639528
YOR222W_mRNA,-0.009520594,4075.045462,3807.980334,4086.267495,3889.85323,4065.620624,3935.092051,0.039483435,0.039483435,0.023026845,0.039483435,0.023026845,25.32707681,43.42757348
YOR223W_mRNA,0.022623134,2074.402845,2010.988109,2105.327253,2047.441747,2159.770443,2081.348807,0.02748593,0.023305698,0.02748593,0.02748593,0.023305698,36.38225129,42.90796147
YOR224C_mRNA,-0.118618187,8557.8441,8293.295855,7610.223462,7453.565297,8065.58886,7011.459869,0.070483038,0.059968627,0.070483038,0.070483038,0.059968627,14.18781069,16.67538588
YOR225W_mRNA,-0.85498117,35.63696458,47.76693846,29.81176285,22.88709917,28.96428846,10.74244546,0.444664643,0.242728372,0.444664643,0.444664643,0.242728372,2.248885798,4.119831529
YOR226C_mRNA,-0.121341954,3058.977588,3505.137944,2988.372228,2819.881344,2819.190743,3142.836699,0.08799977,0.08799977,0.063764511,0.08799977,0.063764511,11.36366608,15.68270475
YOR227W_mRNA,0.093166281,8445.960606,8434.685993,9760.782355,9583.972778,9129.543723,9705.128067,0.085849926,0.085849926,0.032033266,0.085849926,0.032033266,11.64823371,31.21754737
YOR228C_mRNA,-0.042981081,1251.437593,1312.635469,1280.877811,1236.856984,1230.98226,1264.25155,0.023880344,0.023880344,0.014273595,0.023880344,0.014273595,41.87544319,70.05943525
YOR229W_mRNA,-0.004739133,4010.401665,3930.263696,3692.546627,4010.010501,3880.249177,3704.800877,0.042630394,0.042630394,0.039630753,0.042630394,0.039630753,23.45744223,25.23292954
YOR230W_mRNA,0.041846915,37107.19656,38570.84747,37751.97169,36995.08855,38839.17987,40934.08841,0.050634361,0.019400928,0.050634361,0.050634361,0.019400928,19.74943449,51.543926
YOR231W_mRNA,0.048298203,3997.970166,4088.849932,3771.701997,4189.292777,4110.998009,3961.948165,0.041316953,0.041316953,0.028255717,0.041316953,0.028255717,24.20313998,35.39106802
YOR232W_mRNA,0.050807335,11742.79421,12498.69712,11683.12706,12144.467,12636.15358,12431.695,0.037964921,0.037964921,0.019912896,0.037964921,0.019912896,26.34010472,50.21871134
YOR233W_mRNA,-0.071592628,3324.182906,3229.04504,2979.120302,3016.328945,2986.21814,3068.310983,0.056090128,0.056090128,0.013734917,0.056090128,0.013734917,17.82844933,72.80713644
YOR234C_mRNA,0.002778948,20205.33015,17632.68766,18267.41469,20330.41947,17493.46475,18389.72382,0.077392268,0.071661735,0.077392268,0.077392268,0.071661735,12.9211875,13.95444855
YOR235W_mRNA,-4.126165272,294.2121495,15444.00654,288.8657021,299.4395475,279.9881218,338.3870319,1.637530842,1.637530842,0.097199012,1.637530842,0.097199012,0.610675521,10.28817042
YOR236W_mRNA,-0.085627239,1444.540216,1456.891623,1309.661582,1439.979989,1293.738218,1234.709825,0.07988895,0.058183169,0.07988895,0.07988895,0.058183169,12.51737571,17.18710104
YOR237W_mRNA,0.055756348,238.684786,245.5220637,245.6900456,322.3266467,251.0238333,185.3071841,0.27098668,0.01642785,0.27098668,0.27098668,0.01642785,3.690218277,60.87223814
YOR238W_mRNA,0.183911014,1632.670238,1518.988643,1504.980028,1831.921563,1757.166833,1700.663396,0.045115719,0.045115719,0.037340256,0.045115719,0.037340256,22.16522382,26.78074828
YOR239W_mRNA,0.043648056,13095.34133,13438.75047,12832.42192,13624.49941,13396.94889,13554.28055,0.023170966,0.023170966,0.008615093,0.023170966,0.008615093,43.15745821,116.0753559
YOR241W_mRNA,-0.00647821,5482.291179,5501.795972,5551.155842,5599.710264,5321.705266,5539.744841,0.026662943,0.006439798,0.026662943,0.026662943,0.006439798,37.50523672,155.2843673
YOR242C_mRNA,0.057106513,169.0683901,179.6036886,139.8068879,205.9838925,130.3392981,171.8791273,0.22363031,0.126635692,0.22363031,0.22363031,0.126635692,4.471665763,7.896667851
YOR243C_mRNA,-0.099791644,12595.59506,12881.78796,11603.97169,12047.19683,11566.40586,10989.5217,0.054251787,0.054251787,0.04591186,0.054251787,0.04591186,18.43257269,21.78086464
YOR244W_mRNA,0.025763643,3250.422677,3210.893603,3532.179902,3351.05277,3292.274122,3530.236138,0.052594824,0.052594824,0.036551789,0.052594824,0.036551789,19.01327773,27.35844198
YOR245C_mRNA,0.105841744,3009.251591,3090.520918,3206.306494,3142.20799,3508.540809,3363.728234,0.055270004,0.031924292,0.055270004,0.055270004,0.031924292,18.09299681,31.32410917
YOR246C_mRNA,-0.07908666,5812.96906,6088.373976,5600.499449,5193.464253,5788.030311,5586.74304,0.05475632,0.041929222,0.05475632,0.05475632,0.041929222,18.26273218,23.84971538
YOR247W_mRNA,-0.043330341,11110.44528,10561.27009,10110.29957,9813.797399,10241.7724,10786.08664,0.047400498,0.047279171,0.047400498,0.047400498,0.047279171,21.09682495,21.15096307
YOR248W_mRNA,-0.196188493,299.1847492,80.24845661,81.21135398,249.8508326,74.34167372,77.88272956,0.821409127,0.821409127,0.74854401,0.821409127,0.74854401,1.217420123,1.335926794
YOR249C_mRNA,0.027054875,2831.895534,2784.812512,2999.680138,2907.615224,2908.980038,2962.900737,0.039323748,0.039323748,0.010774822,0.039323748,0.010774822,25.4299261,92.80895567
YOR250C_mRNA,-0.00954294,2865.046199,2620.494244,2554.559679,2610.082935,2653.128823,2723.881326,0.061037391,0.061037391,0.021581791,0.061037391,0.021581791,16.38340016,46.33535658
YOR251C_mRNA,-0.069168897,4347.709679,4235.016764,4104.771347,4102.512526,3775.977739,4215.067036,0.056576165,0.028746756,0.056576165,0.056576165,0.028746756,17.67528788,34.78653356
YOR252W_mRNA,-0.169797655,1739.581132,1830.429082,1569.743513,1582.07073,1496.488237,1490.514307,0.07723461,0.07723461,0.033632267,0.07723461,0.033632267,12.94756329,29.73335085
YOR253W_mRNA,-0.033118055,3307.607573,3696.205698,3293.685799,3408.270518,3396.54556,3258.98939,0.066564365,0.066564365,0.024745133,0.066564365,0.024745133,15.02305333,40.41198673
YOR254C_mRNA,-0.030327154,21104.54193,21028.91699,20018.08476,21354.61716,20156.24834,19347.81567,0.049772437,0.029280766,0.049772437,0.049772437,0.029280766,20.09144141,34.15211177
YOR256C_mRNA,0.044250477,6309.400264,6561.266667,6543.16795,6852.778943,6527.585143,6638.159889,0.024779201,0.021708578,0.024779201,0.024779201,0.021708578,40.35642687,46.064739
YOR257W_mRNA,0.158668453,1581.286708,1508.479917,1480.308224,1714.62518,1770.683501,1616.066638,0.046032231,0.034205653,0.046032231,0.046032231,0.034205653,21.72390882,29.23493378
YOR258W_mRNA,-0.081463903,661.3557613,721.2807707,708.2863657,719.0363656,648.8000615,608.290974,0.085065952,0.045228906,0.085065952,0.085065952,0.045228906,11.75558466,22.10975413
YOR259C_mRNA,0.051724935,16131.94222,16285.66,15069.33213,16287.98558,16442.06108,16490.32518,0.041843964,0.041843964,0.006441256,0.041843964,0.006441256,23.89830925,155.2492326
YOR260W_mRNA,-0.00014192,17486.97564,17876.29905,17137.65167,17880.54623,17774.41835,16840.79746,0.032695717,0.02111415,0.032695717,0.032695717,0.02111415,30.58504571,47.36160268
YOR261C_mRNA,0.036064819,13494.80684,13138.77409,13346.41783,13643.57199,13651.83463,13696.61796,0.013419433,0.013419433,0.002088807,0.013419433,0.002088807,74.51879743,478.7422847
YOR262W_mRNA,-0.096652169,2952.895461,2825.892079,2578.203491,2646.320842,2576.856197,2592.286369,0.068406594,0.068406594,0.014001613,0.068406594,0.014001613,14.6184738,71.42034144
YOR264W_mRNA,0.060939446,7381.824268,7225.227111,8029.644126,7953.266962,7841.598363,7818.486084,0.05651981,0.05651981,0.009157058,0.05651981,0.009157058,17.69291158,109.2053784
YOR265W_mRNA,0.046033622,1873.841324,2233.582042,1936.736594,1976.873191,2097.979961,2165.274162,0.09536373,0.09536373,0.045899428,0.09536373,0.045899428,10.48616698,21.78676391
YOR266W_mRNA,0.04568534,1726.320866,1776.930111,1780.481837,1686.016306,1842.128746,1925.583348,0.066893326,0.017201843,0.066893326,0.066893326,0.017201843,14.94917435,58.13330509
YOR267C_mRNA,0.068811568,17632.83857,16800.58759,18533.66457,19148.87297,18437.70056,17968.08283,0.049092629,0.049092629,0.03210345,0.049092629,0.03210345,20.36965674,31.14929971
YOR268C_mRNA,-0.436231113,15.74656575,9.553387692,4.11196729,10.48992045,3.861905128,7.385431251,0.593774107,0.593774107,0.457677064,0.593774107,0.457677064,1.684142147,2.184946723
YOR269W_mRNA,-0.039507528,1969.978251,2068.308435,1928.512659,1938.728026,1901.022799,1965.867519,0.036099545,0.036099545,0.016827927,0.036099545,0.016827927,27.70117979,59.4250243
YOR270C_mRNA,-0.032366651,62736.80423,63703.89981,59357.27582,58093.17947,61265.26295,62317.5975,0.036849114,0.036849114,0.036312904,0.036849114,0.036312904,27.13769421,27.53842016
YOR271C_mRNA,-0.134231883,11212.38358,11399.10219,10118.52351,10094.16436,10126.88072,9601.060627,0.06340696,0.06340696,0.029634979,0.06340696,0.029634979,15.77113939,33.74390772
YOR272W_mRNA,-0.133285246,8600.111197,8481.497593,7943.292813,7902.724618,7787.531691,7126.269755,0.055093031,0.041962316,0.055093031,0.055093031,0.041962316,18.15111617,23.8309059
YOR273C_mRNA,-0.00035167,28391.05804,29140.69848,29683.26388,28539.25904,29405.51112,29248.99337,0.022319401,0.022319401,0.0158829,0.022319401,0.0158829,44.80407037,62.96079259
YOR274W_mRNA,0.086202315,2013.074116,2197.279169,2061.123604,2216.234103,2233.14664,2208.243944,0.045706844,0.045706844,0.005729502,0.045706844,0.005729502,21.87856136,174.5352499
